date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id
6/27/2019 14:36,2,51,231,"@swiggy_in @SwiggyCares seriously pathetic service , waiting for a refund since a month now , zero help form customer care , pathetic service",0,FALSE,Sandeshkoppi,"4,627","342,492,514"
6/27/2019 14:35,0,0,45,"@Accel_India @harshamjty @swiggy_in @_AnandDaniel Eh
 hpphhm[lpill;",0,FALSE,RishabTHYDOC,"4,628","879,449,000,000,000,000"
6/27/2019 14:35,0,6,102,"@SwiggyCares As a compensation swiggy give me coupon worth Rs 100
 
 Please don't manipulate customer, there (apply promo section) 100 off coupons already available.
 
 I want my money back, don't want any coupons",0,FALSE,pavan9753,"4,629","2,539,461,926"
6/27/2019 14:33,0,368,329,"@dominos_india Just donâ€™t sell through @SwiggyCares @swiggy_in as staff says this is common. Check with Santacruz West outlet - luring with #complimentary #pizza, insisting I pay to close their #account, not bothering order came through @SwiggyCares who",0,FALSE,SubarnaGhosh,"4,630","46,053,396"
6/27/2019 14:33,0,132,207,"@SwiggyCares Reply is fine but how long?? 
 Suggestions, 
 1. Rate Hotel based on Amount of Carbon foot print( plastic covers, cups, spoons).
 2. Edible cutlery. 
 #Dabbawalla have been eco-friendly always.
 With more online ordering and GST on table, every h",0,FALSE,weloveourlungs,"4,631","174,663,463"
6/27/2019 14:30,0,2,7,"@swiggy_in 
 
 Just order food from swiggy hotel charged of rs.20 for packaging and i get this type of food now i am going to reorder from somewhere else.we should bycottswiggy. https://t.co/tlJ1iVcnHd",0,FALSE,Chakravorttyb,"4,632","1,047,840,000,000,000,000"
6/27/2019 14:29,0,8,41,"@SwiggyCares everytime I'm attempting to make payments either through upi or Amazon pay the payment fails , this has been going on for weeks , everytime I'm getting charged and then i have to wait for refund , why don't you fix your payment issues swiggy",0,FALSE,greengoblin9119,"4,633","959,604,278"
6/27/2019 14:27,0,201,803,@SwiggyCares Replied,0,FALSE,akj224,"4,634","172,776,687"
6/27/2019 14:25,0,5,79,I ordered veg roll + thumps combo but i got only veg roll. I am not getting any refund from the swiggy team for the above. I don't want coupon for the amount paid because it's of no use. @SwiggyCares @swiggy_in https://t.co/MDysd2uCCK,0,FALSE,HiteshG87491072,"4,635","958,231,000,000,000,000"
6/27/2019 14:25,0,1,12,@SwiggyCares @swiggy_in Horrible service from swiggy today. Had ordered icecream from tender fresh today. Its been 1.5 h since pick up and the ice cream is still reaching. The best option after so much wait was to cancel the order. So apparently no ice cr,0,FALSE,preejah,"4,636","1,130,020,000,000,000,000"
6/27/2019 14:24,0,368,329,@SwiggyCares Your #customercare guy assured me yesterday that you will sort it out with @dominos over #email since youâ€™re the one who #charged the amount. Order number is #44551315379 First time you #cancelled my @dominos order due to some hitch and Iâ€,0,FALSE,SubarnaGhosh,"4,637","46,053,396"
6/27/2019 14:23,0,57,349,"The % charged by these online portals is the reason why rates in the 'physical menu' &amp; 'online menu' differs,at times restaurants compensate with delivery charges, which aren't there if order is placed over phone
 Annual fixed rates is the solution 
 @zomatocare @Zomato @swiggy_in https://t.co/n5R8tAJerv",0,FALSE,sambajaj,"4,638","53,068,279"
6/27/2019 14:21,0,201,803,@swiggy_in can i order food from running train?,0,FALSE,akj224,"4,639","172,776,687"
6/27/2019 14:20,0,8,172,@SwiggyCares What about my refund order #44709242426,0,FALSE,_sandip_k,"4,640","861,815,000,000,000,000"
6/27/2019 14:17,0,180,279,@SwiggyCares What extra info you need in DM which I havenâ€™t provided here ? @swiggy_in,0,FALSE,Saransh_Sidhu,"4,641","163,824,782"
6/27/2019 14:16,1,14,119,@SwiggyCares @WeAreSwiggy @swiggy_in Rates remain exactly the same since 1 June. What rates are you talking to hv corrected &amp; you hv nt forgotten fooling Ur customers? Old and bad habits die hard. How true ?? @BandBajaateRaho @jaagograhak https://t.co,1,FALSE,BabulalChandak,"4,642","1,012,710,000,000,000,000"
6/27/2019 14:16,0,138,288,"@SwiggyCares But sir in lucknow location, no south imdian dish is available like Adai, puttu, appam, idiyappam,aval. Only dosa is there.",0,FALSE,mdsalikalam,"4,643","494,255,363"
6/27/2019 14:15,0,5,60,@SwiggyCares Never.,0,FALSE,paulWaLMM,"4,644","991,171,000,000,000,000"
6/27/2019 14:15,0,132,207,"When this will end from @ZomatoIN @UberEats_IND @swiggy_in @foodpandaIndia @DunzoIt @FreshMenuIndia @dominos @PizzaHutIN @Help_at_Faasos @PepsiIndia?
 #MyCleanIndia #Chennai #plastic @deespeak https://t.co/HYKwebh8TK",1,FALSE,weloveourlungs,"4,645","174,663,463"
6/27/2019 14:12,0,870,422,3mins in app 20 mins away from delivery point. What's with @swiggy_in @SwiggyCares for #Ranchi. App malfunction all the time ? https://t.co/BibNnusuno,0,FALSE,arpitasutradhar,"4,646","166,445,279"
6/27/2019 14:12,0,180,279,"@swiggy_in just add the total amount of items &amp; refund my extra 100 , originally I paid 399 but upon final order generation it asked for 101 more. So please return my 100 immediately &amp; also share the receipt as your delivery partner didnâ€™t https",0,FALSE,Saransh_Sidhu,"4,647","163,824,782"
6/27/2019 14:11,0,2,7,"@swiggy_in 
 Just ordered food from fraud company swiggy see the food which i get delivered hot charged Rs.20 for packaging only see the lavel of poor services by swiggy#Bycottswiggy. https://t.co/VowX8ClX73",0,FALSE,Chakravorttyb,"4,648","1,047,840,000,000,000,000"
6/27/2019 14:11,0,870,422,@SwiggyCares @swiggy_in Ur app is all screwed up for Ranchi. It shows three mins whereas the delivery boy will take another 20mins to reach my place. Check it out https://t.co/F7cf8Bj8eY,0,FALSE,arpitasutradhar,"4,649","166,445,279"
6/27/2019 14:09,2,368,329,"Stop #harassment @dominos @SwiggyCares @swiggy_in over an order Iâ€™ve already paid for 3 days ago. Sort out your own 3rd party #mess. Why the heck is #delivery boy, outlet #manager calling me continuously? #CustomerExperience #ConsumerForum",0,FALSE,SubarnaGhosh,"4,650","46,053,396"
6/27/2019 14:08,0,3,113,@swiggy_in customer care is million times better than @ZomatoIN. May be learn something from them!,0,FALSE,Ramk562,"4,651","946,046,000,000,000,000"
6/27/2019 14:07,0,14,139,@SwiggyCares @swiggy_in OMG What the hell is this ? Now i will have to think twice before ordering from Swiggy. Such a horrible experience https://t.co/KP8VXRDIbg,0,FALSE,sagark93,"4,652","915,163,657"
6/27/2019 14:07,0,21,109,@SwiggyCares @SwiggyCares number shared to DM,0,FALSE,sourav199018,"4,653","162,614,859"
6/27/2019 14:01,1,57,349,"@sunilk7795 @BandBajaateRaho @Zomato Another victim of #Zomato, which is a #scam .
 
 @Zomato looting commoners, and their hard earned money
 Such a #Shameful service
 
 #ZomatoIsAScam #ZomatoNeverAgain @ZomatoIN @ZomatoGold @zomatocare @ZomatoUS @ZomatoTR @Zo",1,FALSE,sambajaj,"4,654","53,068,279"
6/27/2019 14:00,0,6,102,@SwiggyCares What is the status of my complaint ?,0,FALSE,pavan9753,"4,655","2,539,461,926"
6/27/2019 13:56,0,0,5,@SwiggyCares fuck app i want to close my account but they don't,0,FALSE,Angel63153191,"4,656","1,143,160,000,000,000,000"
6/27/2019 13:55,1,57,349,"@2bd1f2c92219426 @BandBajaateRaho @swiggy_in @UberEats @ZomatoIN Another victim of @Zomato .
 Zomato's Standard Operating Procedures are ""BIG ZERO"".
 They dont train their listed restaurants, and instead put onus on them for quick service charging sales pe",1,FALSE,sambajaj,"4,657","53,068,279"
6/27/2019 13:55,0,74,167,@swiggy_in I did not get a discount for the first order I'll sue you now,0,FALSE,ArsenalfanGoa,"4,658","2,995,439,894"
6/27/2019 13:55,0,42,501,@SwiggyCares Got my order incorrect inspite of giving clear instructions to ur customer service executive. But smartly ur executives put the blame on the customer. In the second order found a dead ant.. but still ur customer service executive is providing,0,FALSE,dis2a3x,"4,659","112,486,825"
6/27/2019 13:54,0,71,142,"This is really unhappening thing fr me, bcz from last 10 days I was like begger, who begging for their refund &amp; complaining for Worst service &amp; poor food supply with @SwiggyCares @swiggy_in 
 But @SwiggyCares @swiggy_in have no Guts to Resolve my problem.Quit orders from #Swiggy",0,FALSE,shuklaswati01,"4,660","271,312,286"
6/27/2019 13:53,0,3,135,@SwiggyCares @irvpaswan @fssaiindia the @swiggy_in is completely blaming the government for the worst quality food serving to the customers.. please look into this as this people are creating a doubt about licencing authorities.,0,FALSE,janakbalkrishna,"4,661","2,284,285,695"
6/27/2019 13:53,1,314,243,"Someone from Swiggy's search team is getting fired. ðŸ˜‚
 @swiggy_in https://t.co/2iToF92wsk",0,FALSE,gofornaman,"4,662","2,666,103,462"
6/27/2019 13:52,0,150,677,"@swiggy_in you really need to up the pun game, come on. What even does this meanðŸ˜ https://t.co/CaBmQfGATV",0,FALSE,rahul_venkatt,"4,663","4,046,855,472"
6/27/2019 13:52,0,0,77,@swiggy_in no refund for stale food delivered. Swiggy your customers work hard to earn their money I wish you would have done the same.,0,FALSE,Abhishe82390061,"4,664","903,649,000,000,000,000"
6/27/2019 13:52,0,308,98,"@SwiggyCares Pls move to eco friendly packaging too
 #NoSingleUsePlastics in #packaging please",0,FALSE,SaveKadugodi,"4,665","796,196,000,000,000,000"
6/27/2019 13:50,0,71,142,"This is really unhappening thing fr me, bcz from last 10 days I was like begger, who begging for their refund &amp; complaining for Worst service &amp; poor food supply with @SwiggyCares @swiggy_in 
 But @SwiggyCares @swiggy_in have no Guts to Resolve my problem. Quit orders from #Swiggy",0,FALSE,shuklaswati01,"4,666","271,312,286"
6/27/2019 13:47,0,0,77,"@swiggy_in spoiled food delivered. When asked for refund swiggy is offering a coupon of hundred for an order worth of 250. Swiggy team learn to respect you customers, we work hard to earn our money I hope you would have done the same.",0,FALSE,Abhishe82390061,"4,667","903,649,000,000,000,000"
6/27/2019 13:44,1,28,93,@swiggy_in @PizzaHutIN this is what u call pizza without onions .... Order no. 44703347300 https://t.co/5RysJxVyaG,1,FALSE,shubhamgilra,"4,668","1,550,030,479"
6/27/2019 13:43,0,125,1132,@SwiggyCares Already waiting since lst 25 days if this is not patience ? have stopped ordering from swiggy just not because of refund of money this is also beacuse bad quality food delivered . https://t.co/AxgS9Qowtp,0,FALSE,Im_RKT,"4,669","2,153,363,880"
6/27/2019 13:41,0,17,62,I raised complaint to @SwiggyCares but no action taken i guess... chill tera bhi kuch nai karnege.... https://t.co/rxzaMMxjbH,0,FALSE,behappyHK,"4,670","836,051,000,000,000,000"
6/27/2019 13:37,0,21,222,"@SwiggyCares Well, I just received an email that the amount had been refunded on 8th May, which is lie and fraud. All you have is 24 hours and I'll make sure that I will tweet the pmo as well now. Such fraud company should be banned.",0,FALSE,Ravipandeygarg,"4,671","538,611,669"
6/27/2019 13:37,0,71,142,"@swiggy_in @SwiggyCares 
 Refund my money..... Swiggy making fraud with customers, taking them for granted..... It's almost 10 days but till now Swiggy not work on my complaint, just send Reply with Direct messages and same format which is not concerned wi",0,FALSE,shuklaswati01,"4,672","271,312,286"
6/27/2019 13:34,0,125,1132,"@SwiggyCares Any eta when can i expect refund back as chasiing since last 25 days .
 There is no contact numer where i can call for update .
 Please help to refund . https://t.co/ZyE1RgbPCv",0,FALSE,Im_RKT,"4,673","2,153,363,880"
6/27/2019 13:30,0,72,729,"@SwiggyCares everything is ok.. 
 
 just if they want to sell on same price after giving discounts this is unacceptable that once side they give discounts nd secondly price as same as per market rates... so, where is discounts",0,FALSE,ABQuReshi786,"4,674","942,701,000,000,000,000"
6/27/2019 13:30,0,936,503,"@SwiggyCares Your resolution is â‚¹100 off on a minimum order of â‚¹300...How about providing raincoats to your delivery guys. You bury your hands in our pockets for delivery fees, how about getting the basics right?",0,FALSE,ishanc,"4,675","61,859,409"
6/27/2019 13:30,0,76,123,"@swiggy_in This is pathetic service.. why you take orders when u r enable to deliver. And your deliver boy was more pathetic then your system, he just hang up by saying ""no, we will not deliver your order"". Worst experience. https://t.co/Vi9r5EnTbh",0,FALSE,thejoyinspector,"4,676","2,487,201,085"
6/27/2019 13:27,0,18,45,@SwiggyCares any update,0,FALSE,prdpgpt1,"4,677","142,653,128"
6/27/2019 13:27,0,125,1132,"@SwiggyCares No response , this is frustating.
 This is not the way to handle the customer without replying . https://t.co/iXE2bbZ5NT",0,FALSE,Im_RKT,"4,678","2,153,363,880"
6/27/2019 13:26,0,169,349,@SwiggyCares Check with you chatbot customer care team to know the issue,0,FALSE,libranankit,"4,679","132,123,559"
6/27/2019 13:26,1,6,29,"@SwiggyCares @Sahil77002988 Ok ""Meg""...mayb none of my biz...bt as a ""fellow tweep"" with da guy u jst tweeted 2, pls look @ his handle properly...it sez ""Sahil"" &amp; not ""Shail""...
 
 ...and da BEST way 2 get an alrdy upset cust evn more angry, is by calli",0,FALSE,Dave44335260,"4,680","1,046,430,000,000,000,000"
6/27/2019 13:24,0,82,250,@Nirmalogy @swiggy_in @SwiggyCares This is nothing. These scammers did a scam of 197 with me and after complaining it to their support all they did was apologising. It's better to look for an alternative rather than using this scam service,0,FALSE,_foonyguy_,"4,681","702,878,000,000,000,000"
6/27/2019 13:21,1,1329,224,@AwaraRish @swiggy_in I'm also kidding ðŸ˜…,0,FALSE,SnoozeMode_,"4,682","97,213,777"
6/27/2019 13:21,0,5,60,"@SwiggyCares Stop this drama,and shut the fuck up.",0,FALSE,paulWaLMM,"4,683","991,171,000,000,000,000"
6/27/2019 13:21,0,802,126,@SnoozeMode_ @swiggy_in Arey i was jk.. deleting,0,FALSE,AwaraRish,"4,684","48,312,928"
6/27/2019 13:20,0,169,349,@swiggy_in - you guys are consistent with the poor service. Tried swiggy after 2 months but it still remains pathetic. I should have stayed with @Zomato only. Order number - 44713666796.,0,FALSE,libranankit,"4,685","132,123,559"
6/27/2019 13:20,0,21,222,"@SwiggyCares 24 hours is what you have. You choose the right or wrong is upto you!
 Thanks!",0,FALSE,Ravipandeygarg,"4,686","538,611,669"
6/27/2019 13:18,0,1329,224,"@SwiggyCares Bro, you've never let me down which is why is getting difficult to lose weight and we need to break up now. It's not you. It's me.",0,FALSE,SnoozeMode_,"4,687","97,213,777"
6/27/2019 13:17,0,3,135,"@SwiggyCares @swiggy_in this is more irritating, when you are concerned about the issue to be heard off however companies like you are least bother and put you through the robotic process.. hopeless @swiggy_in",0,FALSE,janakbalkrishna,"4,688","2,284,285,695"
6/27/2019 13:16,0,3416,1692,@swiggy_in so you give fake commitment on call about updating me over call again!! https://t.co/dq4H4jcDg8,0,FALSE,peeceeliciouss,"4,689","629,179,215"
6/27/2019 13:16,0,159,91,@jijojosein @swiggy_in No they gave me a voucher,0,FALSE,SalamatSiddique,"4,690","125,349,190"
6/27/2019 13:14,0,5,60,@SwiggyCares Never ever you have cheated me by giving 125 refund code instead of credit.,0,FALSE,paulWaLMM,"4,691","991,171,000,000,000,000"
6/27/2019 13:13,0,83,521,@PizzaHutIN @pizzahut @swiggy_in @SwiggyCares .... Just Look at the Service and food you People serve . Quite an Experience and feeling proud of you guys ! CLAP !!!!!!!! https://t.co/DtvdhwnFzo,0,FALSE,vyom2610,"4,692","154,098,291"
6/27/2019 13:13,0,1,53,"@SwiggyCares Please do not reply on Direct Messages. I want the refund by tomorrow. Waited for 20 long days, cannot wait further. If you do not stop sending Direct Messages, I need to add some more prominent people to this chat.",0,FALSE,mail2krish77,"4,693","1,862,321,910"
6/27/2019 13:11,0,21,222,"@SwiggyCares 9778439777 is my registered number. The order ID is 40401684389.
 
 I shall now start posting the screenshots of the c grade support provided by you.",0,FALSE,Ravipandeygarg,"4,694","538,611,669"
6/27/2019 13:10,0,16,195,"@SwiggyCares Was told that I'll receive the invoice by 26th Jun19. Haven't received any update yet, let alone the invoice.",0,FALSE,chinmayahegde27,"4,695","735,125,000,000,000,000"
6/27/2019 13:09,0,5,60,@swiggy_in Tati made by some Tati restaurant deliver by Tati app swiggy,0,FALSE,paulWaLMM,"4,696","991,171,000,000,000,000"
6/27/2019 13:09,0,5,60,"@swiggy_in 
 @ZomatoIN you are only who can destroy this ridiculous company swiggy.",0,FALSE,paulWaLMM,"4,697","991,171,000,000,000,000"
6/27/2019 13:08,0,850,908,"@swiggy_in need swiggy delivery in Puttur, Mangalore, Karnataka",0,FALSE,anoop_anchan,"4,698","925,438,000,000,000,000"
6/27/2019 13:05,0,8,172,@SwiggyCares Thank u for taking good response @SwiggyCares solve all the query (nilan...),0,FALSE,_sandip_k,"4,699","861,815,000,000,000,000"
6/27/2019 13:05,0,5,60,"@swiggy_in fuck you swiggy,this is my last order .",0,FALSE,paulWaLMM,"4,700","991,171,000,000,000,000"
6/27/2019 13:05,0,218,352,@SwiggyCares Your customer supoort is pathetic imprrove it,0,FALSE,jainsid513,"4,701","2,942,080,808"
6/27/2019 13:03,0,747,546,@SalamatSiddique @swiggy_in They didn't replace the order? Swiggy handles such things smoothly. I have got replacement order couple of times when such things happened..,0,FALSE,jijojosein,"4,702","78,299,046"
6/27/2019 13:03,4,175,144,"Don't you train your delivery boys @swiggy_in @SwiggyCares 
 Same incident twice in a week showing order delivered and no idea where the order is. Delivery person is not attending the calls too.. Highly disappointed
 #swiggydeliverysucks",2,FALSE,neetibisht,"4,703","66,644,689"
6/27/2019 13:02,0,5,60,"@swiggy_in I thought coupon code is like uber credit ,but these cunning bastards ,you could only apply one, coupon overall I am in loss, I was hungry as well as in hury, that why I text them yesðŸ˜ .they clearly taken advantage of my situation.",0,FALSE,paulWaLMM,"4,704","991,171,000,000,000,000"
6/27/2019 13:01,0,166,1319,"My @swiggy_in order is not delivered but it's showing as delivered in the app. I called the delivery boy and he told me that he didn't pick up the order as his bike is taken by police. Swiggy chat team on the app refused to help. 
 
 @SwiggyCares - Help me",0,FALSE,ProudSuryaFan,"4,705","1,095,910,000,000,000,000"
6/27/2019 13:00,0,1,53,"@SwiggyCares Krishna, please know, we're working on this and it would take us 24-48 hours to have the email sent.
 
 ^Revathi
 
 Above is the message from Swiggy through Direct message. No Direct Messages further. To reply a mail it takes 24 to 48 hours?? Ver",0,FALSE,mail2krish77,"4,706","1,862,321,910"
6/27/2019 13:00,1,29,8,"Why are you being so unprofessional @swiggy_in @SwiggyCares? Its been 54 mins, order not been delivered, upon calling, customer care is repeating ""I am sorry"" tape. Why do I have to tweet everytime I order on #swiggy. I am hungry.",0,FALSE,ashishshahu,"4,707","164,814,853"
6/27/2019 13:00,1,5,6,@Zomato @zomatocare @ZomatoIN Utter nonsense i have been assured that i will get a refund in 48 Hrs n now its almost 20 days.. What a service @swiggy_in @UberEats ..pls look ur competitor https://t.co/fBQq20LKzF,2,FALSE,vjbhoya,"4,708","730,726,704"
6/27/2019 12:55,0,8,43,"@SwiggyCares Hi
 
 Check dm",0,FALSE,iosdevravi,"4,709","848,219,000,000,000,000"
6/27/2019 12:54,0,160,82,@SwiggyCares I received a refund.,0,FALSE,GtTanikella,"4,710","2,991,487,019"
6/27/2019 12:53,0,1,53,@SwiggyCares Why are you unable to reply me the resolution date? I have been waiting since 20 days and you still expect me to be patient.,0,FALSE,mail2krish77,"4,711","1,862,321,910"
6/27/2019 12:53,1,554,37,"Lose yourself in the flavours of Shanghai with our Hakka Noodles and Shanghai Chicken.
 Order now from https://t.co/2vpq1Wohbbâ €
 Also available on @faasos, @ZomatoIN, @swiggy_in &amp; @foodpandaIndia
 .
 .
 #thursdaythoughts #thursdayfeels #lovefood #thursdaymotivation #shanghai #chicken https://t.co/oQMfGV7d4F",0,FALSE,mandarin_oak_,"4,712","928,213,000,000,000,000"
6/27/2019 12:52,3,1329,224,"Hi @swiggy_in, can u please delete my acc permanently? https://t.co/ugpUWhOohj",0,FALSE,SnoozeMode_,"4,713","97,213,777"
6/27/2019 12:49,0,8,43,@swiggy_in @SwiggyCares got a push notification sometime ago for a coupon and I am trying to add that coupon but it is showing as expired. https://t.co/lVWbC6Kcol,0,FALSE,iosdevravi,"4,714","848,219,000,000,000,000"
6/27/2019 12:48,0,218,352,Hey @swiggy_in your delivery agent is much prefssional and educated than your customer support.,0,FALSE,jainsid513,"4,715","2,942,080,808"
6/27/2019 12:47,1,14,86,@obitodarky @ZomatoIN @swiggy_in @Zomato Swiggy knows Zomato ain't hygienic. https://t.co/tdZnLsmgwC,0,FALSE,Hrithika23,"4,716","3,285,583,220"
6/27/2019 12:46,0,0,1,@SwiggyCares Marathahalii main road ....Please visit anytime of day and you will find the boys on the wrong side EVERYWHERE ! NOTHING HAS CHANGED,0,FALSE,ayyar_raji,"4,717","727,403,000,000,000,000"
6/27/2019 12:46,0,936,503,@SwiggyCares The order ID is CLEARLY visible in the attached image. Whatever conversation you wish to have will be here and not on DM. You charge exorbitant delivery costs during monsoons for what? Cancel our orders?,0,FALSE,ishanc,"4,718","61,859,409"
6/27/2019 12:45,6,292,163,Hey @Cashkarocom why don't you tie up with @Zomato as well just the way you did with @swiggy_in :),0,FALSE,TushiJoy,"4,719","88,709,529"
6/27/2019 12:44,0,427,411,@Nirmalogy @SwiggyCares Agree. I was to renew my super today which i didn't for obvious reasons.,0,FALSE,whatifidothis,"4,720","2,583,828,276"
6/27/2019 12:41,0,3,135,"@SwiggyCares what is DM?
 And what is sorry, ruined my day along with my health??
 This is very serious concern @swiggy_in, pathetic revert post screwing my happiness.. https://t.co/MyQEmgHXkl",0,FALSE,janakbalkrishna,"4,721","2,284,285,695"
6/27/2019 12:41,0,936,503,Made me wait for a god one hour. Delivery person said he doesn't have a raincoat. What kind of a business does @swiggy_in run? https://t.co/5d8cz7HF5l https://t.co/WN7mizzDvA,0,FALSE,ishanc,"4,722","61,859,409"
6/27/2019 12:40,0,33,192,@swiggy_in We ordered an Aglio Olio from Juno's Pizza and it turned out to be pathetic. We spoke to the CS Exec and she said she cannot refund. Is this the kind of shitty service y'all provide? https://t.co/lnmQxoPvxb,0,FALSE,itlalta,"4,723","2,383,570,650"
6/27/2019 12:39,0,5,60,@swiggy_in see the difference between response timeðŸ˜ https://t.co/NCDWgVgPh1,0,FALSE,paulWaLMM,"4,724","991,171,000,000,000,000"
6/27/2019 12:39,0,123,570,@SwiggyCares @swiggy_in Plz stop your malpractices as the bare minimum that you can do is provide invoice for an order along with the food or at least include GST number in your order summary when you're charging one,0,FALSE,izab134,"4,725","400,730,723"
6/27/2019 12:37,0,936,503,"After being 3 mins away from my residence, @swiggy_in decides to cancel the order on their own. Makes me pay â‚¹83 for a delivery which they couldn't complete for their logistical issues. Chor! Theives! https://t.co/PjeNV3iVpG",0,FALSE,ishanc,"4,726","61,859,409"
6/27/2019 12:36,0,5,60,"@swiggy_in these guys serve shit food from Shitiest,and most irresponsible restaurant in town.",0,FALSE,paulWaLMM,"4,727","991,171,000,000,000,000"
6/27/2019 12:35,0,10,56,@SwiggyCares @faasos you are such a delight!! I really appreciate your wonderful gesture. Thank you for gift order. Had wonderful interaction with Rajni. Thanks.,0,FALSE,vibrantsaurabh,"4,728","1,660,520,136"
6/27/2019 12:33,1,12,52,"@SwiggyCares @swiggy_in Ordered food from @Rajukichai Burnt bread, fungus on bread, cheese completely spilled and stuck on paper. Please refer pics. What am I supposed to do? Absolute waste of money. #boycottswiggy #boycottRajukichai https://t.co/ZUYA6BuE",3,FALSE,AbhinavBhatkar,"4,729","2,356,899,156"
6/27/2019 12:28,0,5,60,"@swiggy_in Got a non veg noodles instead of veg, issue not yet resolved thanks to gr8 customer servicesðŸ˜",0,FALSE,paulWaLMM,"4,730","991,171,000,000,000,000"
6/27/2019 12:26,0,5,60,"@swiggy_in your customers chat service sucks ,I have got non veg noodles instead of veg noddles.this is my lastt order from you ,your customers service is not yet able to resolve my issue yet.",0,FALSE,paulWaLMM,"4,731","991,171,000,000,000,000"
6/27/2019 12:21,5,186,139,"The Companyâ€™s main objective behind the initiative was to enhance #EmployeeExperience and the #onboarding experience. @HRkatha @swiggy_in 
 
 #PeopleEffectChange #Workplace
 
 https://t.co/TkI1ykBIyw",6,FALSE,Xpheno_,"4,732","923,893,000,000,000,000"
6/27/2019 12:19,0,10,56,@swiggy_in @SwiggyCares You are on the way to deliver second straight order late in single day.... And you are not responding also... @faasos are much better compared to you in customer service.,0,FALSE,vibrantsaurabh,"4,733","1,660,520,136"
6/27/2019 12:18,0,1000,1277,@swiggy_in @SwiggyCares Stale food delivered!! The customer care is of no help. I regret joining the swiggy plus program!! #Stalefood #Swiggy #startup,0,FALSE,shauryarao,"4,734","18,601,963"
6/27/2019 12:18,0,3416,1692,here's order id ORDER #44341136856 @swiggy_in https://t.co/8hMRJnsZoq,0,FALSE,peeceeliciouss,"4,735","629,179,215"
6/27/2019 12:16,0,0,0,Guess what @swiggy_in cancelled the order and even deducted a amount of RS 60 for cancellation. Who cancelled the order? https://t.co/vIuvzzOyyR,0,FALSE,jijofirosh,"4,736","1,123,300,000,000,000,000"
6/27/2019 12:15,0,3,135,@swiggy_in @SwiggyCares writting a bit late as I was suffering illness post having a food ordered from you guys...it's a shit which I have received and this time I am seriously concerned about it..you screwed my special day of life..!! https://t.co/qebGqg,0,FALSE,janakbalkrishna,"4,737","2,284,285,695"
6/27/2019 12:15,0,10,56,@SwiggyCares @swiggy_in @swiggy_in @SwiggyCares why are you not responding?? You are willing resolve my problem?,0,FALSE,vibrantsaurabh,"4,738","1,660,520,136"
6/27/2019 12:09,0,17,253,@SwiggyCares @swiggy_in thanks Swiggy team for the call and addressing my concern. Half to see you value every customer. Excellent customer support.. keep growing,0,FALSE,AroraSumit85,"4,739","715,260,000,000,000,000"
6/27/2019 12:09,1,72,729,"@SwiggyCares I KNOW MOSTLY RESTAURANT GIVES OFFER 40 %OFF MD ALREADY INCREASE THEIR CHARGES BEFORE GIVING MEGA DISCOUNTS..
 
 LOTS OF LAUGH ON SUCH FRAUDS",0,FALSE,ABQuReshi786,"4,740","942,701,000,000,000,000"
6/27/2019 12:08,0,8,26,@moneycontrolcom @sakshibatra18 @ZomatoIN @swiggy_in @priyankasahay Thanks for sharing very useful information and alerting us.,0,FALSE,SEEMANAP,"4,741","725,852,293"
6/27/2019 12:08,0,10,56,@SwiggyCares @swiggy_in @SwiggyCares You are on the way to deliver second straight order delayed... What to do now!! https://t.co/Q0ZLLbjfiu,0,FALSE,vibrantsaurabh,"4,742","1,660,520,136"
6/27/2019 12:08,0,1202,613,@umangjani10 @Help_at_Faasos @SwiggyCares @faasos Appreciate @swiggy_in for consistently delivering shit food.,0,FALSE,Animesh_F1,"4,743","529,024,821"
6/27/2019 12:05,0,3416,1692,its 4 days passed and I have not received call from Mr. Thomson/ Thomas I forgot name exactly @swiggy_in https://t.co/uaDUeJ9atK,0,FALSE,peeceeliciouss,"4,744","629,179,215"
6/27/2019 12:05,0,12747,275,@SwiggyCares And i swear @swiggy_in i will stop using swiggy the day my super expires.,0,FALSE,Nirmalogy,"4,745","558,414,534"
6/27/2019 12:04,1,12747,275,@whatifidothis @SwiggyCares Thdey are getting worse by each passing day. executives are rowdy and untrained.,0,FALSE,Nirmalogy,"4,746","558,414,534"
6/27/2019 12:02,0,427,411,@Nirmalogy @SwiggyCares you shud be angry coz swiggy be useless. yesteray they took 1.5 hours to deliver poha from a restaurant thats on my street. the app showd that the delivery guy went 15 kms away from our location with the food for sm reason and also,1,FALSE,whatifidothis,"4,747","2,583,828,276"
6/27/2019 12:01,0,102,238,@SwiggyCares Thankyou for showing your concern and solving the problem over call.,0,FALSE,TheMightyDeep,"4,748","292,193,301"
6/27/2019 12:00,0,10,56,@SwiggyCares That is what I was trying to explain @swiggy_in @SwiggyCares that I was promised something on phone and that did not happen.,0,FALSE,vibrantsaurabh,"4,749","1,660,520,136"
6/27/2019 11:57,0,1,53,@SwiggyCares Twice your team has confirmed about the payment done and then again given me time. When could I expect the payment in my account???,0,FALSE,mail2krish77,"4,750","1,862,321,910"
6/27/2019 11:52,0,4992,790,@Help_at_Faasos This is the condition of that teekha chaska packet which I got @SwiggyCares @faasos https://t.co/CN22rgW7R5,0,FALSE,umangjani10,"4,751","2,663,691,679"
